x coord,y coord,quality,x mm,y mm,x%,y%,image_name,plate
383.0,438.0,0.6666666666666665,-0.29322539068793296,-25.59540840985984,-0.0049435284613998645,-0.6232901110400546,2023-03-22_09-02-20_8bit.png,2
318.0,417.0,0.6666666666666665,-9.602875785403578,-22.587675205413245,-0.16189624522302248,-0.5500468819046206,2023-03-22_09-02-20_8bit.png,2
304.0,448.0,0.6666666666666665,-11.60803125503464,-27.027662316739168,-0.19570144575629503,-0.6581678391997849,2023-03-22_09-02-20_8bit.png,2
297.0,58.0,0.6666666666666665,-12.61060898985017,28.830240051554696,-0.21260404602293131,0.7020635590297016,2023-03-22_09-02-20_8bit.png,2
293.0,496.0,0.6666666666666665,-13.183510552601902,-33.90248106975995,-0.22226267474672348,-0.8255809343664909,2023-03-22_09-02-20_8bit.png,2
288.0,168.0,0.6666666666666665,-13.899637506041566,13.07544707588207,-0.23433596065146364,0.318408549272667,2023-03-22_09-02-20_8bit.png,2
268.0,237.0,0.6666666666666665,-16.764145319800225,3.192895118414693,-0.2826291042704244,0.07775222497052706,2023-03-22_09-02-20_8bit.png,2
244.0,3.0,0.6666666666666665,-20.201554696310616,36.70763653939101,-0.3405808766131774,0.893891063908219,2023-03-22_09-02-20_8bit.png,2
174.0,253.0,0.6666666666666665,-30.227332044465925,0.9012888674077655,-0.5096068792795402,0.021947859914958373,2023-03-22_09-02-20_8bit.png,2
727.0,323.0,0.6249999999999999,48.976309005961014,-9.124488480747543,0.8256985417847259,-0.2221962372031546,2023-03-22_09-02-20_8bit.png,2
722.0,506.0,0.6249999999999999,48.26018205252135,-35.33473497663928,0.8136252558799857,-0.8604586625262215,2023-03-22_09-02-20_8bit.png,2
705.0,411.0,0.6249999999999999,45.82535041082649,-21.728322861285648,0.772576083803869,-0.5291202450087824,2023-03-22_09-02-20_8bit.png,2
703.0,320.0,0.6249999999999999,45.538899629450626,-8.694812308683744,0.767746769441973,-0.21173291875523548,2023-03-22_09-02-20_8bit.png,2
700.0,300.0,0.6249999999999999,45.109223457386825,-5.830304494925085,0.7605027978991289,-0.14197746243577464,2023-03-22_09-02-20_8bit.png,2
692.0,222.0,0.6249999999999999,43.96342033188336,5.341275978733688,0.7411855404515445,0.1300688172101227,2023-03-22_09-02-20_8bit.png,2
666.0,314.0,0.6249999999999999,40.239560173997106,-7.835459964556147,0.6784044537468955,-0.19080628185939724,2023-03-22_09-02-20_8bit.png,2
638.0,212.0,0.6249999999999999,36.22924923473498,6.773529885613018,0.6107940526803504,0.16494654536985312,2023-03-22_09-02-20_8bit.png,2
605.0,388.0,0.6249999999999999,31.50281134203319,-18.43413887546319,0.531110365709065,-0.4489014702414025,2023-03-22_09-02-20_8bit.png,2
601.0,82.0,0.6249999999999999,30.92990977928146,25.392830675044305,0.5214517369852729,0.6183570114463486,2023-03-22_09-02-20_8bit.png,2
581.0,328.0,0.6249999999999999,28.0654019655228,-9.840615434187209,0.47315859336631205,-0.23963510128301982,2023-03-22_09-02-20_8bit.png,2
564.0,73.0,0.6249999999999999,25.63057032382794,26.681859191235702,0.4321094212901954,0.649746966790106,2023-03-22_09-02-20_8bit.png,2
551.0,104.0,0.6249999999999999,23.76864024488481,22.24187207990978,0.40071887793787087,0.5416260094949417,2023-03-22_09-02-20_8bit.png,2
542.0,306.0,0.6249999999999999,22.479611728693413,-6.689656839052683,0.3789869633093385,-0.16290409933161287,2023-03-22_09-02-20_8bit.png,2
509.0,308.0,0.6249999999999999,17.753173835991625,-6.976107620428548,0.2993032763380532,-0.16987964496355895,2023-03-22_09-02-20_8bit.png,2
455.0,218.0,0.6249999999999999,10.019002738843241,5.9141775414854205,0.168911788566859,0.14401990847401488,2023-03-22_09-02-20_8bit.png,2
448.0,138.0,0.6249999999999999,9.016425004027711,17.372208796520056,0.15200918830022273,0.4230417337518582,2023-03-22_09-02-20_8bit.png,2
448.0,54.0,0.6249999999999999,9.016425004027711,29.403141614306428,0.15200918830022273,0.7160146502935938,2023-03-22_09-02-20_8bit.png,2
444.0,480.0,0.6249999999999999,8.443523441275978,-31.610874818753025,0.14235055957643056,-0.7697765693109224,2023-03-22_09-02-20_8bit.png,2
428.0,490.0,0.6249999999999999,6.151917190269051,-33.04312872563236,0.10371604468126193,-0.8046542974706529,2023-03-22_09-02-20_8bit.png,2
408.0,44.0,0.6249999999999999,3.2874093765103916,30.83539552118576,0.05542290106230113,0.7508923784533242,2023-03-22_09-02-20_8bit.png,2
399.0,455.0,0.6249999999999999,1.9983808603189948,-28.0302400515547,0.03369098643376878,-0.6825822489115962,2023-03-22_09-02-20_8bit.png,2
376.0,87.0,0.6249999999999999,-1.2958031255034639,24.67670372160464,-0.021846128728036145,0.6009181473664834,2023-03-22_09-02-20_8bit.png,2
363.0,310.0,0.6249999999999999,-3.1577332044465924,-7.262558401804414,-0.05323667208036066,-0.17685519059550503,2023-03-22_09-02-20_8bit.png,2
334.0,248.0,0.6249999999999999,-7.31126953439665,1.6174158208474303,-0.12326173032785383,0.03938672399482358,2023-03-22_09-02-20_8bit.png,2
334.0,65.0,0.6249999999999999,-7.31126953439665,27.827662316739165,-0.12326173032785383,0.6776491493178903,2023-03-22_09-02-20_8bit.png,2
329.0,168.0,0.6249999999999999,-8.027396487836315,13.07544707588207,-0.13533501623259403,0.318408549272667,2023-03-22_09-02-20_8bit.png,2
328.0,51.0,0.6249999999999999,-8.170621878524248,29.832817786370228,-0.13774967341354208,0.7264779687415129,2023-03-22_09-02-20_8bit.png,2
327.0,383.0,0.6249999999999999,-8.31384726921218,-17.718011922023525,-0.1401643305944901,-0.4314626061615372,2023-03-22_09-02-20_8bit.png,2
303.0,102.0,0.6249999999999999,-11.751256645722572,22.528322861285645,-0.19811610293724308,0.5486015551268878,2023-03-22_09-02-20_8bit.png,2
296.0,465.0,0.6249999999999999,-12.753834380538104,-29.462493958434028,-0.21501870320387936,-0.7174599770713267,2023-03-22_09-02-20_8bit.png,2
263.0,389.0,0.6249999999999999,-17.48027227323989,-18.577364266151122,-0.29470239017516464,-0.45238924305737543,2023-03-22_09-02-20_8bit.png,2
239.0,60.0,0.6249999999999999,-20.917681649750282,28.54378927017883,-0.3526541625179176,0.6950880133977556,2023-03-22_09-02-20_8bit.png,2
232.0,131.0,0.6249999999999999,-21.920259384565814,18.374786531335587,-0.3695567627845539,0.4474561434636695,2023-03-22_09-02-20_8bit.png,2
228.0,40.0,0.6249999999999999,-22.493160947317545,31.40829708393749,-0.37921539150834604,0.7648434697172164,2023-03-22_09-02-20_8bit.png,2
218.0,486.0,0.6249999999999999,-23.925414854196873,-32.47022716288062,-0.4033619633178264,-0.7907032062067605,2023-03-22_09-02-20_8bit.png,2
179.0,275.0,0.6249999999999999,-29.511205091026262,-2.2496697277267605,-0.4975335933748,-0.05478314203644857,2023-03-22_09-02-20_8bit.png,2
164.0,502.0,0.6249999999999999,-31.659585951345257,-34.76183341388755,-0.5337534510890206,-0.8465075712623293,2023-03-22_09-02-20_8bit.png,2
149.0,437.0,0.6249999999999999,-33.80796681166425,-25.452183019171905,-0.5699733088032412,-0.6198023382240815,2023-03-22_09-02-20_8bit.png,2
133.0,67.0,0.6249999999999999,-36.099573062671176,27.5412115353633,-0.6086078236984098,0.6706736036859442,2023-03-22_09-02-20_8bit.png,2
115.0,66.0,0.6249999999999999,-38.67763009505397,27.684436926051234,-0.6520716529554745,0.6741613765019173,2023-03-22_09-02-20_8bit.png,2
103.0,103.0,0.6249999999999999,-40.396334783309165,22.385097470597714,-0.681047539126851,0.5451137823109148,2023-03-22_09-02-20_8bit.png,2
102.0,123.0,0.6249999999999999,-40.5395601739971,19.520589656839054,-0.6834621963077991,0.4753583259914539,2023-03-22_09-02-20_8bit.png,2
101.0,203.0,0.6249999999999999,-40.682785564685034,8.062558401804415,-0.6858768534887472,0.1963365007136105,2023-03-22_09-02-20_8bit.png,2
90.0,183.0,0.6249999999999999,-42.2582648622523,10.927066215563075,-0.7124380824791755,0.26609195703307137,2023-03-22_09-02-20_8bit.png,2
50.0,170.0,0.6249999999999999,-47.98728048976962,12.788996294506203,-0.8090243697170971,0.3114330036407209,2023-03-22_09-02-20_8bit.png,2
759.0,239.0,0.5833333333333333,53.55952150797487,2.906444337038827,0.9029675715750632,0.07077667933858096,2023-03-22_09-02-20_8bit.png,2
749.0,197.0,0.5833333333333333,52.12726760109554,8.921910745932013,0.8788209997655828,0.21726313760944876,2023-03-22_09-02-20_8bit.png,2
741.0,60.0,0.5833333333333333,50.98146447559208,28.54378927017883,0.8595037423179984,0.6950880133977556,2023-03-22_09-02-20_8bit.png,2
714.0,194.0,0.5833333333333333,47.11437892701789,9.351586917995812,0.7943079984324014,0.22772645605736788,2023-03-22_09-02-20_8bit.png,2
710.0,176.0,0.5833333333333333,46.54147736426616,11.929643950378606,0.7846493697086093,0.29050636674488267,2023-03-22_09-02-20_8bit.png,2
